Cells Transmitted,Success Probability
311,0.3213649839263738
312,0.3213649839263738
313,0.3213649839263738
314,0.3213649839263738
315,0.3213649839263738
316,0.3213649839263738
317,0.3213649839263738
318,0.3213649839263738
319,0.3213649839263738
320,0.3213649839263738
321,0.3213649839263738
322,0.3213649839263738
323,0.3213649839263738
324,0.3213649839263738
325,0.3213649839263738
326,0.3213649839263738
327,0.3213649839263738
328,0.3213649839263738
329,0.3213649839263738
330,0.3213649839263738
331,0.3213649839263738
332,0.3213649839263738
333,0.3213649839263738
334,0.3213649839263738
335,0.3213649839263738
336,0.3213649839263738
337,0.3213649839263738
338,0.3213649839263738
339,0.3213649839263738
340,0.3213649839263738
341,0.3213649839263738
342,0.3213649839263738
343,0.3213649839263738
344,0.3213649839263738
345,0.3213649839263738
346,0.3213649839263738
347,0.3213649839263738
348,0.3213649839263738
349,0.3213649839263738
350,0.3213649839263738
351,0.3213649839263738
352,0.3213649839263738
353,0.3213649839263738
354,0.3213649839263738
355,0.3213649839263738
356,0.3213649839263738
357,0.3213649839263738
358,0.3213649839263738
359,0.3213649839263738
360,0.4008790066153925
361,0.4008790066153925
362,0.4008790066153925
363,0.4008790066153925
364,0.4008790066153925
365,0.4008790066153925
366,0.4008790066153925
367,0.4008790066153925
368,0.4008790066153925
369,0.4008790066153925
370,0.4008790066153925
371,0.4008790066153925
372,0.4008790066153925
373,0.4008790066153925
374,0.4008790066153925
375,0.4008790066153925
376,0.4008790066153925
377,0.4008790066153925
378,0.4008790066153925
379,0.4008790066153925
380,0.4008790066153925
381,0.4008790066153925
382,0.4008790066153925
383,0.4008790066153925
384,0.4008790066153925
385,0.4008790066153925
386,0.4008790066153925
387,0.4008790066153925
388,0.4008790066153925
389,0.4008790066153925
390,0.4008790066153925
391,0.4008790066153925
392,0.4008790066153925
393,0.4008790066153925
394,0.4008790066153925
395,0.4008790066153925
396,0.4008790066153925
397,0.4008790066153925
398,0.4008790066153925
399,0.4008790066153925
